step,base-mem,mlu-mem,diff_abs,diff_relative,max_error_range,success
535,72300,72160,140,0.0019363762102351315,0.002,1
536,72300,72160,140,0.0019363762102351315,0.002,1
537,72300,72160,140,0.0019363762102351315,0.002,1
538,72300,72160,140,0.0019363762102351315,0.002,1
539,72300,72160,140,0.0019363762102351315,0.002,1
540,72300,72160,140,0.0019363762102351315,0.002,1
541,72300,72160,140,0.0019363762102351315,0.002,1
542,72300,72160,140,0.0019363762102351315,0.002,1
543,72300,72160,140,0.0019363762102351315,0.002,1
544,72300,72160,140,0.0019363762102351315,0.002,1
545,72300,72160,140,0.0019363762102351315,0.002,1
546,72300,72160,140,0.0019363762102351315,0.002,1
547,72300,72160,140,0.0019363762102351315,0.002,1
548,72300,72160,140,0.0019363762102351315,0.002,1
549,72300,72160,140,0.0019363762102351315,0.002,1
550,72300,72160,140,0.0019363762102351315,0.002,1
551,72300,72160,140,0.0019363762102351315,0.002,1
552,72300,72160,140,0.0019363762102351315,0.002,1
553,72300,72160,140,0.0019363762102351315,0.002,1
554,72300,72160,140,0.0019363762102351315,0.002,1
555,72300,72160,140,0.0019363762102351315,0.002,1
556,72300,72160,140,0.0019363762102351315,0.002,1
557,72300,72160,140,0.0019363762102351315,0.002,1
558,72300,72160,140,0.0019363762102351315,0.002,1
559,72300,72160,140,0.0019363762102351315,0.002,1
560,72300,72160,140,0.0019363762102351315,0.002,1
561,72300,72160,140,0.0019363762102351315,0.002,1
562,72300,72160,140,0.0019363762102351315,0.002,1
563,72300,72160,140,0.0019363762102351315,0.002,1
564,72300,72160,140,0.0019363762102351315,0.002,1
565,72300,72160,140,0.0019363762102351315,0.002,1
566,72300,72160,140,0.0019363762102351315,0.002,1
567,72300,72160,140,0.0019363762102351315,0.002,1
568,72300,72160,140,0.0019363762102351315,0.002,1
569,72300,72160,140,0.0019363762102351315,0.002,1
570,72300,72160,140,0.0019363762102351315,0.002,1
571,72300,72160,140,0.0019363762102351315,0.002,1
572,72300,72160,140,0.0019363762102351315,0.002,1
573,72300,72160,140,0.0019363762102351315,0.002,1
574,72300,72160,140,0.0019363762102351315,0.002,1
575,72300,72160,140,0.0019363762102351315,0.002,1
576,72300,72160,140,0.0019363762102351315,0.002,1
577,72300,72160,140,0.0019363762102351315,0.002,1
578,72300,72160,140,0.0019363762102351315,0.002,1
579,72300,72160,140,0.0019363762102351315,0.002,1
580,72300,72160,140,0.0019363762102351315,0.002,1
581,72300,72160,140,0.0019363762102351315,0.002,1
582,72300,72160,140,0.0019363762102351315,0.002,1
583,72300,72160,140,0.0019363762102351315,0.002,1
584,72300,72160,140,0.0019363762102351315,0.002,1
585,72300,72160,140,0.0019363762102351315,0.002,1
586,72300,72160,140,0.0019363762102351315,0.002,1
587,72300,72160,140,0.0019363762102351315,0.002,1
588,72300,72160,140,0.0019363762102351315,0.002,1
589,72300,72160,140,0.0019363762102351315,0.002,1
590,72300,72160,140,0.0019363762102351315,0.002,1
591,72300,72160,140,0.0019363762102351315,0.002,1
592,72300,72160,140,0.0019363762102351315,0.002,1
593,72300,72160,140,0.0019363762102351315,0.002,1
594,72300,72160,140,0.0019363762102351315,0.002,1
595,72300,72160,140,0.0019363762102351315,0.002,1
596,72300,72160,140,0.0019363762102351315,0.002,1
597,72300,72160,140,0.0019363762102351315,0.002,1
598,72300,72160,140,0.0019363762102351315,0.002,1
599,72300,72160,140,0.0019363762102351315,0.002,1
600,72300,72160,140,0.0019363762102351315,0.002,1
601,72300,72160,140,0.0019363762102351315,0.002,1
602,72300,72160,140,0.0019363762102351315,0.002,1
603,72300,72160,140,0.0019363762102351315,0.002,1
604,72300,72160,140,0.0019363762102351315,0.002,1
605,72300,72160,140,0.0019363762102351315,0.002,1
606,72300,72160,140,0.0019363762102351315,0.002,1
607,72300,72160,140,0.0019363762102351315,0.002,1
608,72300,72160,140,0.0019363762102351315,0.002,1
609,72300,72160,140,0.0019363762102351315,0.002,1
610,72300,72160,140,0.0019363762102351315,0.002,1
611,72300,72160,140,0.0019363762102351315,0.002,1
612,72300,72160,140,0.0019363762102351315,0.002,1
613,72300,72160,140,0.0019363762102351315,0.002,1
614,72300,72160,140,0.0019363762102351315,0.002,1
615,72300,72160,140,0.0019363762102351315,0.002,1
616,72300,72160,140,0.0019363762102351315,0.002,1
617,72300,72160,140,0.0019363762102351315,0.002,1
618,72300,72160,140,0.0019363762102351315,0.002,1
619,72300,72160,140,0.0019363762102351315,0.002,1
620,72300,72160,140,0.0019363762102351315,0.002,1
621,72300,72160,140,0.0019363762102351315,0.002,1
622,72300,72160,140,0.0019363762102351315,0.002,1
623,72300,72160,140,0.0019363762102351315,0.002,1
624,72300,72160,140,0.0019363762102351315,0.002,1
625,72300,72160,140,0.0019363762102351315,0.002,1
626,72300,72160,140,0.0019363762102351315,0.002,1
627,72300,72160,140,0.0019363762102351315,0.002,1
628,72300,72160,140,0.0019363762102351315,0.002,1
629,72300,72160,140,0.0019363762102351315,0.002,1
630,72300,72160,140,0.0019363762102351315,0.002,1
631,72300,72160,140,0.0019363762102351315,0.002,1
632,72300,72160,140,0.0019363762102351315,0.002,1
633,72300,72160,140,0.0019363762102351315,0.002,1
634,72300,72160,140,0.0019363762102351315,0.002,1
635,72300,72160,140,0.0019363762102351315,0.002,1
636,72300,72160,140,0.0019363762102351315,0.002,1
637,72300,72160,140,0.0019363762102351315,0.002,1
638,72300,72160,140,0.0019363762102351315,0.002,1
639,72300,72160,140,0.0019363762102351315,0.002,1
640,72300,72160,140,0.0019363762102351315,0.002,1
641,72300,72160,140,0.0019363762102351315,0.002,1
642,72300,72160,140,0.0019363762102351315,0.002,1
643,72300,72160,140,0.0019363762102351315,0.002,1
644,72300,72160,140,0.0019363762102351315,0.002,1
645,72300,72160,140,0.0019363762102351315,0.002,1
646,72300,72160,140,0.0019363762102351315,0.002,1
647,72300,72160,140,0.0019363762102351315,0.002,1
648,72300,72160,140,0.0019363762102351315,0.002,1
649,72300,72160,140,0.0019363762102351315,0.002,1
650,72300,72160,140,0.0019363762102351315,0.002,1
651,72300,72160,140,0.0019363762102351315,0.002,1
652,72300,72160,140,0.0019363762102351315,0.002,1
653,72300,72160,140,0.0019363762102351315,0.002,1
654,72300,72160,140,0.0019363762102351315,0.002,1
655,72300,72160,140,0.0019363762102351315,0.002,1
656,72300,72160,140,0.0019363762102351315,0.002,1
657,72300,72160,140,0.0019363762102351315,0.002,1
658,72300,72160,140,0.0019363762102351315,0.002,1
659,72300,72160,140,0.0019363762102351315,0.002,1
660,72300,72160,140,0.0019363762102351315,0.002,1
661,72300,72160,140,0.0019363762102351315,0.002,1
662,72300,72160,140,0.0019363762102351315,0.002,1
663,72300,72160,140,0.0019363762102351315,0.002,1
664,72300,72160,140,0.0019363762102351315,0.002,1
665,72300,72160,140,0.0019363762102351315,0.002,1
666,72300,72160,140,0.0019363762102351315,0.002,1
667,72300,72160,140,0.0019363762102351315,0.002,1
668,72300,72160,140,0.0019363762102351315,0.002,1
669,72300,72160,140,0.0019363762102351315,0.002,1
670,72300,72160,140,0.0019363762102351315,0.002,1
671,72300,72160,140,0.0019363762102351315,0.002,1
672,72300,72160,140,0.0019363762102351315,0.002,1
673,72300,72160,140,0.0019363762102351315,0.002,1
674,72300,72160,140,0.0019363762102351315,0.002,1
675,72300,72160,140,0.0019363762102351315,0.002,1
676,72300,72160,140,0.0019363762102351315,0.002,1
677,72300,72160,140,0.0019363762102351315,0.002,1
678,72300,72160,140,0.0019363762102351315,0.002,1
679,72300,72160,140,0.0019363762102351315,0.002,1
680,72300,72160,140,0.0019363762102351315,0.002,1
681,72300,72160,140,0.0019363762102351315,0.002,1
682,72300,72160,140,0.0019363762102351315,0.002,1
683,72300,72160,140,0.0019363762102351315,0.002,1
684,72300,72160,140,0.0019363762102351315,0.002,1
685,72300,72160,140,0.0019363762102351315,0.002,1
686,72300,72160,140,0.0019363762102351315,0.002,1
687,72300,72160,140,0.0019363762102351315,0.002,1
688,72300,72160,140,0.0019363762102351315,0.002,1
689,72300,72160,140,0.0019363762102351315,0.002,1
690,72300,72160,140,0.0019363762102351315,0.002,1
691,72300,72160,140,0.0019363762102351315,0.002,1
692,72300,72160,140,0.0019363762102351315,0.002,1
693,72300,72160,140,0.0019363762102351315,0.002,1
694,72300,72160,140,0.0019363762102351315,0.002,1
695,72300,72160,140,0.0019363762102351315,0.002,1
696,72300,72160,140,0.0019363762102351315,0.002,1
697,72300,72160,140,0.0019363762102351315,0.002,1
698,72300,72160,140,0.0019363762102351315,0.002,1
699,72300,72160,140,0.0019363762102351315,0.002,1
700,72300,72160,140,0.0019363762102351315,0.002,1
701,72300,72160,140,0.0019363762102351315,0.002,1
702,72300,72160,140,0.0019363762102351315,0.002,1
703,72300,72160,140,0.0019363762102351315,0.002,1
704,72300,72160,140,0.0019363762102351315,0.002,1
705,72300,72160,140,0.0019363762102351315,0.002,1
706,72300,72160,140,0.0019363762102351315,0.002,1
707,72300,72160,140,0.0019363762102351315,0.002,1
708,72300,72160,140,0.0019363762102351315,0.002,1
709,72300,72160,140,0.0019363762102351315,0.002,1
710,72300,72160,140,0.0019363762102351315,0.002,1
711,72300,72160,140,0.0019363762102351315,0.002,1
712,72300,72160,140,0.0019363762102351315,0.002,1
713,72300,72160,140,0.0019363762102351315,0.002,1
714,72300,72160,140,0.0019363762102351315,0.002,1
715,72300,72160,140,0.0019363762102351315,0.002,1
716,72300,72160,140,0.0019363762102351315,0.002,1
717,72300,72160,140,0.0019363762102351315,0.002,1
718,72300,72160,140,0.0019363762102351315,0.002,1
719,72300,72160,140,0.0019363762102351315,0.002,1
720,72300,72160,140,0.0019363762102351315,0.002,1
721,72300,72160,140,0.0019363762102351315,0.002,1
722,72300,72160,140,0.0019363762102351315,0.002,1
723,72300,72160,140,0.0019363762102351315,0.002,1
724,72300,72160,140,0.0019363762102351315,0.002,1
725,72300,72160,140,0.0019363762102351315,0.002,1
726,72300,72160,140,0.0019363762102351315,0.002,1
727,72300,72160,140,0.0019363762102351315,0.002,1
728,72300,72160,140,0.0019363762102351315,0.002,1
729,72300,72160,140,0.0019363762102351315,0.002,1
730,72300,72160,140,0.0019363762102351315,0.002,1
731,72300,72160,140,0.0019363762102351315,0.002,1
732,72300,72160,140,0.0019363762102351315,0.002,1
733,72300,72160,140,0.0019363762102351315,0.002,1
734,72300,72160,140,0.0019363762102351315,0.002,1
735,72300,72160,140,0.0019363762102351315,0.002,1
736,72300,72160,140,0.0019363762102351315,0.002,1
737,72300,72160,140,0.0019363762102351315,0.002,1
738,72300,72160,140,0.0019363762102351315,0.002,1
739,72300,72160,140,0.0019363762102351315,0.002,1
740,72300,72160,140,0.0019363762102351315,0.002,1
741,72300,72160,140,0.0019363762102351315,0.002,1
742,72300,72160,140,0.0019363762102351315,0.002,1
743,72300,72160,140,0.0019363762102351315,0.002,1
744,72300,72160,140,0.0019363762102351315,0.002,1
745,72300,72160,140,0.0019363762102351315,0.002,1
746,72300,72160,140,0.0019363762102351315,0.002,1
747,72300,72160,140,0.0019363762102351315,0.002,1
748,72300,72160,140,0.0019363762102351315,0.002,1
749,72300,72160,140,0.0019363762102351315,0.002,1
750,72300,72160,140,0.0019363762102351315,0.002,1
751,72300,72160,140,0.0019363762102351315,0.002,1
752,72300,72160,140,0.0019363762102351315,0.002,1
753,72300,72160,140,0.0019363762102351315,0.002,1
754,72300,72160,140,0.0019363762102351315,0.002,1
755,72300,72160,140,0.0019363762102351315,0.002,1
756,72300,72160,140,0.0019363762102351315,0.002,1
757,72300,72160,140,0.0019363762102351315,0.002,1
758,72300,72160,140,0.0019363762102351315,0.002,1
759,72300,72160,140,0.0019363762102351315,0.002,1
760,72300,72160,140,0.0019363762102351315,0.002,1
761,72300,72160,140,0.0019363762102351315,0.002,1
762,72300,72160,140,0.0019363762102351315,0.002,1
763,72300,72160,140,0.0019363762102351315,0.002,1
764,72300,72160,140,0.0019363762102351315,0.002,1
765,72300,72160,140,0.0019363762102351315,0.002,1
766,72300,72160,140,0.0019363762102351315,0.002,1
767,72300,72160,140,0.0019363762102351315,0.002,1
768,72300,72160,140,0.0019363762102351315,0.002,1
769,72300,72160,140,0.0019363762102351315,0.002,1
770,72300,72160,140,0.0019363762102351315,0.002,1
771,72300,72160,140,0.0019363762102351315,0.002,1
772,72300,72160,140,0.0019363762102351315,0.002,1
773,72300,72160,140,0.0019363762102351315,0.002,1
774,72300,72160,140,0.0019363762102351315,0.002,1
775,72300,72160,140,0.0019363762102351315,0.002,1
776,72300,72160,140,0.0019363762102351315,0.002,1
777,72300,72160,140,0.0019363762102351315,0.002,1
778,72300,72160,140,0.0019363762102351315,0.002,1
779,72300,72160,140,0.0019363762102351315,0.002,1
780,72300,72160,140,0.0019363762102351315,0.002,1
781,72300,72160,140,0.0019363762102351315,0.002,1
782,72300,72160,140,0.0019363762102351315,0.002,1
783,72300,72160,140,0.0019363762102351315,0.002,1
784,72300,72160,140,0.0019363762102351315,0.002,1
785,72300,72160,140,0.0019363762102351315,0.002,1
786,72300,72160,140,0.0019363762102351315,0.002,1
787,72300,72160,140,0.0019363762102351315,0.002,1
788,72300,72160,140,0.0019363762102351315,0.002,1
789,72300,72160,140,0.0019363762102351315,0.002,1
790,72300,72160,140,0.0019363762102351315,0.002,1
791,72300,72160,140,0.0019363762102351315,0.002,1
792,72300,72160,140,0.0019363762102351315,0.002,1
793,72300,72160,140,0.0019363762102351315,0.002,1
794,72300,72160,140,0.0019363762102351315,0.002,1
795,72300,72160,140,0.0019363762102351315,0.002,1
796,72300,72160,140,0.0019363762102351315,0.002,1
797,72300,72160,140,0.0019363762102351315,0.002,1
798,72300,72160,140,0.0019363762102351315,0.002,1
799,72300,72160,140,0.0019363762102351315,0.002,1
800,72300,72160,140,0.0019363762102351315,0.002,1
801,72300,72160,140,0.0019363762102351315,0.002,1
802,72300,72160,140,0.0019363762102351315,0.002,1
803,72300,72160,140,0.0019363762102351315,0.002,1
804,72300,72160,140,0.0019363762102351315,0.002,1
805,72300,72160,140,0.0019363762102351315,0.002,1
806,72300,72160,140,0.0019363762102351315,0.002,1
807,72300,72160,140,0.0019363762102351315,0.002,1
808,72300,72160,140,0.0019363762102351315,0.002,1
809,72300,72160,140,0.0019363762102351315,0.002,1
810,72300,72160,140,0.0019363762102351315,0.002,1
811,72300,72160,140,0.0019363762102351315,0.002,1
812,72300,72160,140,0.0019363762102351315,0.002,1
813,72300,72160,140,0.0019363762102351315,0.002,1
814,72300,72160,140,0.0019363762102351315,0.002,1
815,72300,72160,140,0.0019363762102351315,0.002,1
816,72300,72160,140,0.0019363762102351315,0.002,1
817,72300,72160,140,0.0019363762102351315,0.002,1
818,72300,72160,140,0.0019363762102351315,0.002,1
819,72300,72160,140,0.0019363762102351315,0.002,1
820,72300,72160,140,0.0019363762102351315,0.002,1
821,72300,72160,140,0.0019363762102351315,0.002,1
822,72300,72160,140,0.0019363762102351315,0.002,1
823,72300,72160,140,0.0019363762102351315,0.002,1
824,72300,72160,140,0.0019363762102351315,0.002,1
825,72300,72160,140,0.0019363762102351315,0.002,1
826,72300,72160,140,0.0019363762102351315,0.002,1
827,72300,72160,140,0.0019363762102351315,0.002,1
828,72300,72160,140,0.0019363762102351315,0.002,1
829,72300,72160,140,0.0019363762102351315,0.002,1
830,72300,72160,140,0.0019363762102351315,0.002,1
831,72300,72160,140,0.0019363762102351315,0.002,1
832,72300,72160,140,0.0019363762102351315,0.002,1
833,72300,72160,140,0.0019363762102351315,0.002,1
834,72300,72160,140,0.0019363762102351315,0.002,1
835,72300,72160,140,0.0019363762102351315,0.002,1
836,72300,72160,140,0.0019363762102351315,0.002,1
837,72300,72160,140,0.0019363762102351315,0.002,1
838,72300,72160,140,0.0019363762102351315,0.002,1
839,72300,72160,140,0.0019363762102351315,0.002,1
840,72300,72160,140,0.0019363762102351315,0.002,1
841,72300,72160,140,0.0019363762102351315,0.002,1
842,72300,72160,140,0.0019363762102351315,0.002,1
843,72300,72160,140,0.0019363762102351315,0.002,1
844,72300,72160,140,0.0019363762102351315,0.002,1
845,72300,72160,140,0.0019363762102351315,0.002,1
846,72300,72160,140,0.0019363762102351315,0.002,1
847,72300,72160,140,0.0019363762102351315,0.002,1
848,72300,72160,140,0.0019363762102351315,0.002,1
849,72300,72160,140,0.0019363762102351315,0.002,1
850,72300,72160,140,0.0019363762102351315,0.002,1
851,72300,72160,140,0.0019363762102351315,0.002,1
852,72300,72160,140,0.0019363762102351315,0.002,1
853,72300,72160,140,0.0019363762102351315,0.002,1
854,72300,72160,140,0.0019363762102351315,0.002,1
855,72300,72160,140,0.0019363762102351315,0.002,1
856,72300,72160,140,0.0019363762102351315,0.002,1
857,72300,72160,140,0.0019363762102351315,0.002,1
858,72300,72160,140,0.0019363762102351315,0.002,1
859,72300,72160,140,0.0019363762102351315,0.002,1
860,72300,72160,140,0.0019363762102351315,0.002,1
861,72300,72160,140,0.0019363762102351315,0.002,1
862,72300,72160,140,0.0019363762102351315,0.002,1
863,72300,72160,140,0.0019363762102351315,0.002,1
864,72300,72160,140,0.0019363762102351315,0.002,1
865,72300,72160,140,0.0019363762102351315,0.002,1
866,72300,72160,140,0.0019363762102351315,0.002,1
867,72300,72160,140,0.0019363762102351315,0.002,1
868,72300,72160,140,0.0019363762102351315,0.002,1
869,72300,72160,140,0.0019363762102351315,0.002,1
870,72300,72160,140,0.0019363762102351315,0.002,1
871,72300,72160,140,0.0019363762102351315,0.002,1
872,72300,72160,140,0.0019363762102351315,0.002,1
873,72300,72160,140,0.0019363762102351315,0.002,1
874,72300,72160,140,0.0019363762102351315,0.002,1
875,72300,72160,140,0.0019363762102351315,0.002,1
876,72300,72160,140,0.0019363762102351315,0.002,1
877,72300,72160,140,0.0019363762102351315,0.002,1
878,72300,72160,140,0.0019363762102351315,0.002,1
879,72300,72160,140,0.0019363762102351315,0.002,1
880,72300,72160,140,0.0019363762102351315,0.002,1
881,72300,72160,140,0.0019363762102351315,0.002,1
882,72300,72160,140,0.0019363762102351315,0.002,1
883,72300,72160,140,0.0019363762102351315,0.002,1
884,72300,72160,140,0.0019363762102351315,0.002,1
885,72300,72160,140,0.0019363762102351315,0.002,1
886,72300,72160,140,0.0019363762102351315,0.002,1
887,72300,72160,140,0.0019363762102351315,0.002,1
888,72300,72160,140,0.0019363762102351315,0.002,1
889,72300,72160,140,0.0019363762102351315,0.002,1
890,72300,72160,140,0.0019363762102351315,0.002,1
891,72300,72160,140,0.0019363762102351315,0.002,1
892,72300,72160,140,0.0019363762102351315,0.002,1
893,72300,72160,140,0.0019363762102351315,0.002,1
894,72300,72160,140,0.0019363762102351315,0.002,1
895,72300,72160,140,0.0019363762102351315,0.002,1
896,72300,72160,140,0.0019363762102351315,0.002,1
897,72300,72160,140,0.0019363762102351315,0.002,1
898,72300,72160,140,0.0019363762102351315,0.002,1
899,72300,72160,140,0.0019363762102351315,0.002,1
900,72300,72160,140,0.0019363762102351315,0.002,1
901,72300,72160,140,0.0019363762102351315,0.002,1
902,72300,72160,140,0.0019363762102351315,0.002,1
903,72300,72160,140,0.0019363762102351315,0.002,1
904,72300,72160,140,0.0019363762102351315,0.002,1
905,72300,72160,140,0.0019363762102351315,0.002,1
906,72300,72160,140,0.0019363762102351315,0.002,1
907,72300,72160,140,0.0019363762102351315,0.002,1
908,72300,72160,140,0.0019363762102351315,0.002,1
909,72300,72160,140,0.0019363762102351315,0.002,1
910,72300,72160,140,0.0019363762102351315,0.002,1
911,72300,72160,140,0.0019363762102351315,0.002,1
912,72300,72160,140,0.0019363762102351315,0.002,1
913,72300,72160,140,0.0019363762102351315,0.002,1
914,72300,72160,140,0.0019363762102351315,0.002,1
915,72300,72160,140,0.0019363762102351315,0.002,1
916,72300,72160,140,0.0019363762102351315,0.002,1
917,72300,72160,140,0.0019363762102351315,0.002,1
918,72300,72160,140,0.0019363762102351315,0.002,1
919,72300,72160,140,0.0019363762102351315,0.002,1
920,72300,72160,140,0.0019363762102351315,0.002,1
921,72300,72160,140,0.0019363762102351315,0.002,1
922,72300,72160,140,0.0019363762102351315,0.002,1
923,72300,72160,140,0.0019363762102351315,0.002,1
924,72300,72160,140,0.0019363762102351315,0.002,1
925,72300,72160,140,0.0019363762102351315,0.002,1
926,72300,72160,140,0.0019363762102351315,0.002,1
927,72300,72160,140,0.0019363762102351315,0.002,1
928,72300,72160,140,0.0019363762102351315,0.002,1
929,72300,72160,140,0.0019363762102351315,0.002,1
930,72300,72160,140,0.0019363762102351315,0.002,1
931,72300,72160,140,0.0019363762102351315,0.002,1
932,72300,72160,140,0.0019363762102351315,0.002,1
933,72300,72160,140,0.0019363762102351315,0.002,1
934,72300,72160,140,0.0019363762102351315,0.002,1
935,72300,72160,140,0.0019363762102351315,0.002,1
936,72300,72160,140,0.0019363762102351315,0.002,1
937,72300,72160,140,0.0019363762102351315,0.002,1
938,72300,72160,140,0.0019363762102351315,0.002,1
939,72300,72160,140,0.0019363762102351315,0.002,1
940,72300,72160,140,0.0019363762102351315,0.002,1
941,72300,72160,140,0.0019363762102351315,0.002,1
942,72300,72160,140,0.0019363762102351315,0.002,1
943,72300,72160,140,0.0019363762102351315,0.002,1
944,72300,72160,140,0.0019363762102351315,0.002,1
945,72300,72160,140,0.0019363762102351315,0.002,1
946,72300,72160,140,0.0019363762102351315,0.002,1
947,72300,72160,140,0.0019363762102351315,0.002,1
948,72300,72160,140,0.0019363762102351315,0.002,1
949,72300,72160,140,0.0019363762102351315,0.002,1
950,72300,72160,140,0.0019363762102351315,0.002,1
951,72300,72160,140,0.0019363762102351315,0.002,1
952,72300,72160,140,0.0019363762102351315,0.002,1
953,72300,72160,140,0.0019363762102351315,0.002,1
954,72300,72160,140,0.0019363762102351315,0.002,1
955,72300,72160,140,0.0019363762102351315,0.002,1
956,72300,72160,140,0.0019363762102351315,0.002,1
957,72300,72160,140,0.0019363762102351315,0.002,1
958,72300,72160,140,0.0019363762102351315,0.002,1
959,72300,72160,140,0.0019363762102351315,0.002,1
960,72300,72160,140,0.0019363762102351315,0.002,1
961,72300,72160,140,0.0019363762102351315,0.002,1
962,72300,72160,140,0.0019363762102351315,0.002,1
963,72300,72160,140,0.0019363762102351315,0.002,1
964,72300,72160,140,0.0019363762102351315,0.002,1
965,72300,72160,140,0.0019363762102351315,0.002,1
966,72300,72160,140,0.0019363762102351315,0.002,1
967,72300,72160,140,0.0019363762102351315,0.002,1
968,72300,72160,140,0.0019363762102351315,0.002,1
969,72300,72160,140,0.0019363762102351315,0.002,1
970,72300,72160,140,0.0019363762102351315,0.002,1
971,72300,72160,140,0.0019363762102351315,0.002,1
972,72300,72160,140,0.0019363762102351315,0.002,1
973,72300,72160,140,0.0019363762102351315,0.002,1
974,72300,72160,140,0.0019363762102351315,0.002,1
975,72300,72160,140,0.0019363762102351315,0.002,1
976,72300,72160,140,0.0019363762102351315,0.002,1
977,72300,72160,140,0.0019363762102351315,0.002,1
978,72300,72160,140,0.0019363762102351315,0.002,1
979,72300,72160,140,0.0019363762102351315,0.002,1
980,72300,72160,140,0.0019363762102351315,0.002,1
981,72300,72160,140,0.0019363762102351315,0.002,1
982,72300,72160,140,0.0019363762102351315,0.002,1
983,72300,72160,140,0.0019363762102351315,0.002,1
984,72300,72160,140,0.0019363762102351315,0.002,1
985,72300,72160,140,0.0019363762102351315,0.002,1
986,72300,72160,140,0.0019363762102351315,0.002,1
987,72300,72160,140,0.0019363762102351315,0.002,1
988,72300,72160,140,0.0019363762102351315,0.002,1
989,72300,72160,140,0.0019363762102351315,0.002,1
990,72300,72160,140,0.0019363762102351315,0.002,1
991,72300,72160,140,0.0019363762102351315,0.002,1
992,72300,72160,140,0.0019363762102351315,0.002,1
993,72300,72160,140,0.0019363762102351315,0.002,1
994,72300,72160,140,0.0019363762102351315,0.002,1
995,72300,72160,140,0.0019363762102351315,0.002,1
996,72300,72160,140,0.0019363762102351315,0.002,1
997,72300,72160,140,0.0019363762102351315,0.002,1
998,72300,72160,140,0.0019363762102351315,0.002,1
999,72300,72160,140,0.0019363762102351315,0.002,1
1000,72300,72160,140,0.0019363762102351315,0.002,1
1001,72300,72160,140,0.0019363762102351315,0.002,1
1002,72300,72160,140,0.0019363762102351315,0.002,1
1003,72300,72160,140,0.0019363762102351315,0.002,1
1004,72300,72160,140,0.0019363762102351315,0.002,1
1005,72300,72160,140,0.0019363762102351315,0.002,1
1006,72300,72160,140,0.0019363762102351315,0.002,1
1007,72300,72160,140,0.0019363762102351315,0.002,1
1008,72300,72160,140,0.0019363762102351315,0.002,1
1009,72300,72160,140,0.0019363762102351315,0.002,1
1010,72300,72160,140,0.0019363762102351315,0.002,1
1011,72300,72160,140,0.0019363762102351315,0.002,1
1012,72300,72160,140,0.0019363762102351315,0.002,1
1013,72300,72160,140,0.0019363762102351315,0.002,1
1014,72300,72160,140,0.0019363762102351315,0.002,1
1015,72300,72160,140,0.0019363762102351315,0.002,1
1016,72300,72160,140,0.0019363762102351315,0.002,1
1017,72300,72160,140,0.0019363762102351315,0.002,1
1018,72300,72160,140,0.0019363762102351315,0.002,1
1019,72300,72160,140,0.0019363762102351315,0.002,1
1020,72300,72160,140,0.0019363762102351315,0.002,1
1021,72300,72160,140,0.0019363762102351315,0.002,1
1022,72300,72160,140,0.0019363762102351315,0.002,1
1023,72300,72160,140,0.0019363762102351315,0.002,1
1024,72300,72160,140,0.0019363762102351315,0.002,1
1025,72300,72160,140,0.0019363762102351315,0.002,1
1026,72300,72160,140,0.0019363762102351315,0.002,1
1027,72300,72160,140,0.0019363762102351315,0.002,1
1028,72300,72160,140,0.0019363762102351315,0.002,1
1029,72300,72160,140,0.0019363762102351315,0.002,1
1030,72300,72160,140,0.0019363762102351315,0.002,1
1031,72300,72160,140,0.0019363762102351315,0.002,1
1032,72300,72160,140,0.0019363762102351315,0.002,1
1033,72300,72160,140,0.0019363762102351315,0.002,1
1034,72300,72160,140,0.0019363762102351315,0.002,1
1035,72300,72160,140,0.0019363762102351315,0.002,1
1036,72300,72160,140,0.0019363762102351315,0.002,1
1037,72300,72160,140,0.0019363762102351315,0.002,1
1038,72300,72160,140,0.0019363762102351315,0.002,1
1039,72300,72160,140,0.0019363762102351315,0.002,1
1040,72300,72160,140,0.0019363762102351315,0.002,1
1041,72300,72160,140,0.0019363762102351315,0.002,1
1042,72300,72160,140,0.0019363762102351315,0.002,1
1043,72300,72160,140,0.0019363762102351315,0.002,1
1044,72300,72160,140,0.0019363762102351315,0.002,1
1045,72300,72160,140,0.0019363762102351315,0.002,1
1046,72300,72160,140,0.0019363762102351315,0.002,1
1047,72300,72160,140,0.0019363762102351315,0.002,1
1048,72300,72160,140,0.0019363762102351315,0.002,1
1049,72300,72160,140,0.0019363762102351315,0.002,1
1050,72300,72160,140,0.0019363762102351315,0.002,1
1051,72300,72160,140,0.0019363762102351315,0.002,1
1052,72300,72160,140,0.0019363762102351315,0.002,1
1053,72300,72160,140,0.0019363762102351315,0.002,1
1054,72300,72160,140,0.0019363762102351315,0.002,1
1055,72300,72160,140,0.0019363762102351315,0.002,1
1056,72300,72160,140,0.0019363762102351315,0.002,1
1057,72300,72160,140,0.0019363762102351315,0.002,1
1058,72300,72160,140,0.0019363762102351315,0.002,1
1059,72300,72160,140,0.0019363762102351315,0.002,1
1060,72300,72160,140,0.0019363762102351315,0.002,1
1061,72300,72160,140,0.0019363762102351315,0.002,1
1062,72300,72160,140,0.0019363762102351315,0.002,1
1063,72300,72160,140,0.0019363762102351315,0.002,1
1064,72300,72160,140,0.0019363762102351315,0.002,1
1065,72300,72160,140,0.0019363762102351315,0.002,1
1066,72300,72160,140,0.0019363762102351315,0.002,1
1067,72300,72160,140,0.0019363762102351315,0.002,1
1068,72300,72160,140,0.0019363762102351315,0.002,1
